"Year","Quarter","Location Description","Data Source","Topic Description","Measure Description","Provision Group Description","Provision","Value","Citation","Enacted Date","Effective Date","Comments"
"2013","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2013","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2013","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2013","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2013","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2013","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2013","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2010","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2010","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2010","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2010","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2010","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2010","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2010","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2010","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2010","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2010","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2010","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2010","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2009","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2009","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2009","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2009","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2009","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2009","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2009","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2009","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2009","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2009","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2009","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2009","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2008","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2008","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2008","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2008","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2008","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2008","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2008","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2008","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2008","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2008","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2008","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2008","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2007","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2007","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2007","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2007","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2007","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2007","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2007","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2007","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2007","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2007","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2007","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2007","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2006","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2006","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2006","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2006","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2006","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2006","3","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2006","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2006","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2006","2","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2006","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2006","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2006","1","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2005","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2005","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2005","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2004","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2004","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2004","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2003","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2003","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2003","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2002","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2002","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2002","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2001","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2001","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2001","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2000","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2000","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2000","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"1999","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"1999","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"1999","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"1998","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"1998","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"1998","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"1997","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"1997","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"1997","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"1996","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"1996","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"1996","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"1995","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"1995","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"1995","4","Florida","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2019","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2019","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2019","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2019","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2019","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2019","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2019","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2019","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2019","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2018","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2018","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2018","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2018","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2018","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2018","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2018","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2018","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2018","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2018","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2018","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2018","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2017","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2017","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2017","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2017","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2017","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2017","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2017","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2017","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2017","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2017","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2017","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2017","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2016","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2016","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2016","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2016","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2016","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2016","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2016","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2016","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2016","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2016","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2016","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2016","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2015","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2015","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2015","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2015","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2015","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2015","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2015","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2015","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2015","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2015","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2015","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2015","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2014","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2014","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2014","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2014","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2014","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2014","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2014","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2014","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2014","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2014","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2014","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2014","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2013","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2013","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2013","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2013","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2013","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2013","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2013","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2013","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2013","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2012","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2012","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2012","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","2","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2011","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2011","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2011","1","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2010","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2010","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2010","4","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
"2010","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No Provision","","","",""
"2010","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No Provision","","","",""
"2010","3","Georgia","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No Provision","","","",""
