"Year","Quarter","Location Description","Data Source","Topic Description","Measure Description","Provision Group Description","Provision","Value","Citation","Enacted Date","Effective Date","Comments"
"1997","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","7/21/1994","1/1/1995",""
"1997","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","7/21/1994","1/1/1995",""
"1997","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","7/21/1994","1/1/1995",""
"1997","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5(g)","7/21/1994","7/21/1994",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","7/21/1994","7/21/1994",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","7/21/1994","7/21/1994",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","7/21/1994","7/21/1994",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","Yes","","7/21/1994","7/21/1994",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5 (g)","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","Yes","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5 (g)","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","Yes","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5 (g)","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","7/21/1994","1/1/1995",""
"1996","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5(g)","7/21/1994","7/21/1994",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","7/21/1994","7/21/1994",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","7/21/1994","7/21/1994",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","7/21/1994","7/21/1994",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","Yes","","7/21/1994","7/21/1994",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5 (g)","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","Yes","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5 (g)","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","Yes","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","Yes","CAL. LAB. CODE § 6404.5 (g)","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","7/21/1994","1/1/1995",""
"1995","4","California","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","7/21/1994","1/1/1995",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","2","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2007","1","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2006","4","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2006","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2006","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
"2006","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","3/27/2006","7/1/2006",""
"2006","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","3/27/2006","7/1/2006",""
"2006","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","No ","","3/27/2006","7/1/2006",""
"2006","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","No","COLO. REV. STAT. § 25-14-207","3/27/2006","7/1/2006","A local authority is specifically authorized to specify a radius of more than 25 ft for the area included within an entryway."
"2006","3","Colorado","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","3/27/2006","7/1/2006",""
